master_observation_id,season,master_variable,source_module,source_file,source_variable,source_observation_id,transformation,verification_status
MST-2024-0971,2024/25,operating_expenses,FINANCIAL,arsenal_financials.csv,operating_expenses,FIN-FY2025-OPERAT-0178,None (Directly Reported in £m),Primary Audited
MST-2024-0972,2024/25,player_amortisation,FINANCIAL,arsenal_financials.csv,player_amortisation,FIN-FY2025-PLAYER-0179,None (Directly Reported in £m),Primary Audited
MST-2024-0973,2024/25,player_impairment,FINANCIAL,arsenal_financials.csv,player_impairment,FIN-FY2025-PLAYER-0180,None (Directly Reported in £m),Primary Audited
MST-2024-0974,2024/25,depreciation,FINANCIAL,arsenal_financials.csv,depreciation,FIN-FY2025-DEPREC-0181,None (Directly Reported in £m),Primary Audited
MST-2024-0975,2024/25,operating_profit_loss,FINANCIAL,arsenal_financials.csv,operating_profit_loss,FIN-FY2025-OPERAT-0182,None (Directly Reported in £m),Primary Audited
MST-2024-0976,2024/25,net_profit_loss,FINANCIAL,arsenal_financials.csv,net_profit_loss,FIN-FY2025-NET_PR-0183,None (Directly Reported in £m),Primary Audited
MST-2024-0977,2024/25,cash,FINANCIAL,arsenal_financials.csv,cash,FIN-FY2025-CASH-0184,None (Directly Reported in £m),Primary Audited
MST-2024-0978,2024/25,gross_debt,FINANCIAL,arsenal_financials.csv,gross_debt,FIN-FY2025-GROSS_-0185,None (Directly Reported in £m),Primary Audited
MST-2024-0979,2024/25,net_debt,FINANCIAL,arsenal_financials.csv,net_debt,FIN-FY2025-NET_DE-0186,gross_debt - cash,Primary Audited
MST-2024-0980,2024/25,net_finance_costs,FINANCIAL,arsenal_financials.csv,net_finance_costs,FIN-FY2025-NET_FI-0187,None (Directly Reported in £m),Primary Audited
MST-2024-0981,2024/25,profit_on_player_disposals,FINANCIAL,arsenal_financials.csv,profit_on_player_disposals,FIN-FY2025-PROFIT-0188,None (Directly Reported in £m),Primary Audited
MST-2024-0982,2024/25,player_registration_additions,FINANCIAL,arsenal_financials.csv,player_registration_additions,FIN-FY2025-PLAYER-0189,None (Directly Reported in £m),Primary Audited
MST-2024-0983,2024/25,player_registration_nbv,FINANCIAL,arsenal_financials.csv,player_registration_nbv,FIN-FY2025-PLAYER-0190,None (Directly Reported in £m),Primary Audited
MST-2024-0984,2024/25,revenue_growth_pct,FINANCIAL,arsenal_financials.csv,revenue_growth_pct,DER-FY2025-REVENU-0281,((football_turnover_t - football_turnover_{t-1}) / football_turnover_{t-1}) * 100,Derived Analytical
MST-2024-0985,2024/25,commercial_share_pct,FINANCIAL,arsenal_financials.csv,commercial_share_pct,DER-FY2025-COMMER-0282,(commercial_revenue / football_turnover) * 100,Derived Analytical
MST-2024-0986,2024/25,broadcast_share_pct,FINANCIAL,arsenal_financials.csv,broadcast_share_pct,DER-FY2025-BROADC-0283,(broadcast_revenue / football_turnover) * 100,Derived Analytical
MST-2024-0987,2024/25,matchday_share_pct,FINANCIAL,arsenal_financials.csv,matchday_share_pct,DER-FY2025-MATCHD-0284,(matchday_revenue / football_turnover) * 100,Derived Analytical
MST-2024-0988,2024/25,wage_to_revenue_pct,FINANCIAL,arsenal_financials.csv,wage_to_revenue_pct,DER-FY2025-WAGE_T-0285,(staff_costs / football_turnover) * 100,Derived Analytical
MST-2024-0989,2024/25,operating_margin_pct,FINANCIAL,arsenal_financials.csv,operating_margin_pct,DER-FY2025-OPERAT-0286,(operating_profit_loss / football_turnover) * 100,Derived Analytical
MST-2024-0990,2024/25,net_margin_pct,FINANCIAL,arsenal_financials.csv,net_margin_pct,DER-FY2025-NET_MA-0287,(net_profit_loss / football_turnover) * 100,Derived Analytical
MST-2024-0991,2024/25,net_debt_to_revenue_pct,FINANCIAL,arsenal_financials.csv,net_debt_to_revenue_pct,DER-FY2025-NET_DE-0288,(net_debt / football_turnover) * 100,Derived Analytical
MST-2024-0992,2024/25,net_finance_cost_to_revenue_pct,FINANCIAL,arsenal_financials.csv,net_finance_cost_to_revenue_pct,DER-FY2025-NET_FI-0289,(net_finance_costs / football_turnover) * 100,Derived Analytical
MST-2024-0993,2024/25,amortisation_to_revenue_pct,FINANCIAL,arsenal_financials.csv,amortisation_to_revenue_pct,DER-FY2025-AMORTI-0290,(player_amortisation / football_turnover) * 100,Derived Analytical
MST-2024-0994,2024/25,permanent_gross_transfer_spend,TRANSFER,arsenal_transfers.csv,permanent_gross_transfer_spend,TRX-202425-IN-055; TRX-202425-IN-056; TRX-202425-IN-057; TRX-202425-IN-058,sum(fee_gbp) for permanent incoming transfers,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-0995,2024/25,loan_fee_spend,TRANSFER,arsenal_transfers.csv,loan_fee_spend,TRX-202425-IN-059; TRX-202425-IN-060,sum(fee_gbp) for loan incoming transfers,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-0996,2024/25,total_transfer_consideration,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,total_transfer_consideration,TRX-DER-2024-TOTAL_CONSID,permanent_gross_transfer_spend + loan_fee_spend,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-0997,2024/25,permanent_transfer_income,TRANSFER,arsenal_transfers.csv,permanent_transfer_income,TRX-202425-OUT-064; TRX-202425-OUT-065; TRX-202425-OUT-066; TRX-202425-OUT-067; TRX-202425-OUT-068,sum(fee_gbp) for permanent outgoing transfers,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-0998,2024/25,loan_income,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,loan_income,TRX-DER-2024-LOAN_INCOME,sum(fee_gbp) for loan outgoing transfers,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-0999,2024/25,total_transfer_income,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,total_transfer_income,TRX-DER-2024-TOTAL_INCOME,permanent_transfer_income + loan_income,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1000,2024/25,permanent_net_transfer_spend,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,permanent_net_transfer_spend,TRX-DER-2024-PERM_NET,permanent_gross_transfer_spend - permanent_transfer_income,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1001,2024/25,total_net_transfer_consideration,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,total_net_transfer_consideration,TRX-DER-2024-TOTAL_NET,total_transfer_consideration - total_transfer_income,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1002,2024/25,primary_transfer_spend_to_revenue_pct,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,primary_transfer_spend_to_revenue_pct,TRX-DER-2024-PRIM_SPEND_REV,(permanent_gross_transfer_spend / football_turnover) * 100,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1003,2024/25,total_spend_to_revenue_pct,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,total_spend_to_revenue_pct,TRX-DER-2024-TOT_SPEND_REV,(total_transfer_consideration / football_turnover) * 100,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1004,2024/25,permanent_net_spend_to_revenue_pct,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,permanent_net_spend_to_revenue_pct,TRX-DER-2024-PERM_NET_REV,(permanent_net_transfer_spend / football_turnover) * 100,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1005,2024/25,total_net_spend_to_revenue_pct,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,total_net_spend_to_revenue_pct,TRX-DER-2024-TOT_NET_REV,(total_net_transfer_consideration / football_turnover) * 100,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1006,2024/25,upper_bound_permanent_spend,TRANSFER,arsenal_transfers.csv,upper_bound_permanent_spend,TRX-202425-IN-055; TRX-202425-IN-056; TRX-202425-IN-057; TRX-202425-IN-058,sum(fee_gbp + add_on_fee) for permanent incoming,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1007,2024/25,upper_bound_total_consideration,TRANSFER,arsenal_transfers.csv,upper_bound_total_consideration,TRX-202425-IN-055; TRX-202425-IN-056; TRX-202425-IN-057; TRX-202425-IN-058; TRX-202425-IN-059; TRX-202425-IN-060,sum(fee_gbp + add_on_fee) for all incoming,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1008,2024/25,spend_add_on_differential,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,spend_add_on_differential,TRX-DER-2024-SPEND_DIFF,upper_bound_permanent_spend - permanent_gross_transfer_spend,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1009,2024/25,spend_sensitivity_pct,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,spend_sensitivity_pct,TRX-DER-2024-SPEND_SENS_PCT,(spend_add_on_differential / permanent_gross_transfer_spend) * 100,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1010,2024/25,transaction_count,TRANSFER,arsenal_transfers.csv,transaction_count,TRX-202425-IN-055; TRX-202425-IN-056; TRX-202425-IN-057; TRX-202425-IN-058; TRX-202425-IN-059; TRX-202425-IN-060; TRX-202425-OUT-064; TRX-202425-OUT-065; TRX-202425-OUT-066; TRX-202425-OUT-067; TRX-202425-OUT-068,count of all transactions in season,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1011,2024/25,incoming_count,TRANSFER,arsenal_transfers.csv,incoming_count,TRX-202425-IN-055; TRX-202425-IN-056; TRX-202425-IN-057; TRX-202425-IN-058; TRX-202425-IN-059; TRX-202425-IN-060,count of incoming transactions in season,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1012,2024/25,outgoing_count,TRANSFER,arsenal_transfers.csv,outgoing_count,TRX-202425-OUT-064; TRX-202425-OUT-065; TRX-202425-OUT-066; TRX-202425-OUT-067; TRX-202425-OUT-068,count of outgoing transactions in season,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1013,2024/25,permanent_count,TRANSFER,arsenal_transfers.csv,permanent_count,TRX-202425-IN-055; TRX-202425-IN-056; TRX-202425-IN-057; TRX-202425-IN-058; TRX-202425-OUT-064; TRX-202425-OUT-065; TRX-202425-OUT-066; TRX-202425-OUT-067; TRX-202425-OUT-068,count of permanent transactions in season,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1014,2024/25,loan_count,TRANSFER,arsenal_transfers.csv,loan_count,TRX-202425-IN-059; TRX-202425-IN-060,count of temporary loan arrangements in season,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1015,2024/25,exact_fee_count,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,exact_fee_count,TRX-DER-2024-EXACT_COUNT,count where fee_value_status == 'EXACT',Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1016,2024/25,estimated_fee_count,TRANSFER,arsenal_transfers.csv,estimated_fee_count,TRX-202425-IN-055; TRX-202425-IN-056; TRX-202425-IN-057; TRX-202425-IN-058; TRX-202425-OUT-064; TRX-202425-OUT-065; TRX-202425-OUT-066,"count where fee_value_status in {'ESTIMATED', 'BASE_PLUS_ADDONS'}",Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1017,2024/25,undisclosed_fee_count,TRANSFER,arsenal_transfers.csv,undisclosed_fee_count,TRX-202425-IN-055; TRX-202425-IN-056; TRX-202425-IN-057; TRX-202425-IN-058; TRX-202425-OUT-064; TRX-202425-OUT-065; TRX-202425-OUT-066,count where fee_disclosure_status == 'UNDISCLOSED',Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1018,2024/25,zero_free_count,TRANSFER,arsenal_transfers.csv,zero_free_count,TRX-202425-OUT-067; TRX-202425-OUT-068,count where fee_value_status == 'ZERO',Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1019,2024/25,loan_fee_count,TRANSFER,arsenal_transfers.csv,loan_fee_count,TRX-202425-IN-059; TRX-202425-IN-060,count where fee_value_status == 'LOAN_FEE',Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1020,2024/25,transaction_coverage_pct,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,transaction_coverage_pct,TRX-DER-2024-TRX_COV_PCT,(verified_transactions / identified_total) * 100,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1021,2024/25,numerical_fee_coverage_pct,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,numerical_fee_coverage_pct,TRX-DER-2024-NUM_COV_PCT,(numerical_fees / non_free_transactions) * 100,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1022,2024/25,exact_fee_coverage_pct,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,exact_fee_coverage_pct,TRX-DER-2024-EXACT_COV_PCT,(exact_fee_count / transaction_count) * 100,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1023,2024/25,primary_fee_coverage_pct,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,primary_fee_coverage_pct,TRX-DER-2024-PRIM_COV_PCT,((exact_fee_count + zero_free_count) / transaction_count) * 100,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1024,2024/25,estimated_value_share_pct,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,estimated_value_share_pct,TRX-DER-2024-EST_VAL_SHARE,(estimated_consideration / total_season_consideration) * 100,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1025,2024/25,classification,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,classification,TRX-DER-2024-CLASS,Structural classification: all 10 seasons verified as CORE,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1026,2024/25,notes,TRANSFER,TRANSFER_DERIVED_PROVENANCE.csv,notes,TRX-DER-2024-NOTES,Structured seasonal transfer audit summary string,Reconciled Transaction Ledger & Primary Disclosures
MST-2024-1027,2024/25,league_position,SPORTING,arsenal_sporting.csv,league_position,SPT-PROV-2024-397,Direct Ranking from Official Table,Primary Regulatory Record
MST-2024-1028,2024/25,points,SPORTING,arsenal_sporting.csv,points,SPT-PROV-2024-398,None (Directly Reported),Primary Regulatory Record
MST-2024-1029,2024/25,matches_played,SPORTING,arsenal_sporting.csv,matches_played,SPT-PROV-2024-399,None (Directly Reported),Primary Regulatory Record
MST-2024-1030,2024/25,wins,SPORTING,arsenal_sporting.csv,wins,SPT-PROV-2024-400,None (Directly Reported),Primary Regulatory Record
MST-2024-1031,2024/25,draws,SPORTING,arsenal_sporting.csv,draws,SPT-PROV-2024-401,None (Directly Reported),Primary Regulatory Record
MST-2024-1032,2024/25,losses,SPORTING,arsenal_sporting.csv,losses,SPT-PROV-2024-402,None (Directly Reported),Primary Regulatory Record
MST-2024-1033,2024/25,goals_for,SPORTING,arsenal_sporting.csv,goals_for,SPT-PROV-2024-403,None (Directly Reported),Primary Regulatory Record
MST-2024-1034,2024/25,goals_against,SPORTING,arsenal_sporting.csv,goals_against,SPT-PROV-2024-404,None (Directly Reported),Primary Regulatory Record
MST-2024-1035,2024/25,goal_difference,SPORTING,arsenal_sporting.csv,goal_difference,SPT-PROV-2024-405,goals_for - goals_against,Derived from Primary Inputs
MST-2024-1036,2024/25,ppg,SPORTING,arsenal_sporting.csv,ppg,SPT-PROV-2024-406,points / matches_played,Derived from Primary Inputs
MST-2024-1037,2024/25,fa_cup_stage,SPORTING,arsenal_sporting.csv,fa_cup_stage,SPT-PROV-2024-407,Direct Tournament Round Record,Primary Regulatory Record
MST-2024-1038,2024/25,fa_cup_matches,SPORTING,arsenal_sporting.csv,fa_cup_matches,SPT-PROV-2024-408,Direct Match Count,Primary Regulatory Record
MST-2024-1039,2024/25,fa_cup_wins,SPORTING,arsenal_sporting.csv,fa_cup_wins,SPT-PROV-2024-409,Direct Match Count,Primary Regulatory Record
MST-2024-1040,2024/25,fa_cup_draws,SPORTING,arsenal_sporting.csv,fa_cup_draws,SPT-PROV-2024-410,Direct Match Count,Primary Regulatory Record
MST-2024-1041,2024/25,fa_cup_losses,SPORTING,arsenal_sporting.csv,fa_cup_losses,SPT-PROV-2024-411,Direct Match Count,Primary Regulatory Record
MST-2024-1042,2024/25,fa_cup_goals_for,SPORTING,arsenal_sporting.csv,fa_cup_goals_for,SPT-PROV-2024-412,Direct Goal Sum,Primary Regulatory Record
MST-2024-1043,2024/25,fa_cup_goals_against,SPORTING,arsenal_sporting.csv,fa_cup_goals_against,SPT-PROV-2024-413,Direct Goal Sum,Primary Regulatory Record
MST-2024-1044,2024/25,fa_cup_trophy,SPORTING,arsenal_sporting.csv,fa_cup_trophy,SPT-PROV-2024-414,Direct Tournament Victory Record,Primary Regulatory Record
MST-2024-1045,2024/25,league_cup_stage,SPORTING,arsenal_sporting.csv,league_cup_stage,SPT-PROV-2024-415,Direct Tournament Round Record,Primary Regulatory Record
MST-2024-1046,2024/25,league_cup_matches,SPORTING,arsenal_sporting.csv,league_cup_matches,SPT-PROV-2024-416,Direct Match Count,Primary Regulatory Record
MST-2024-1047,2024/25,league_cup_wins,SPORTING,arsenal_sporting.csv,league_cup_wins,SPT-PROV-2024-417,Direct Match Count,Primary Regulatory Record
MST-2024-1048,2024/25,league_cup_draws,SPORTING,arsenal_sporting.csv,league_cup_draws,SPT-PROV-2024-418,Direct Match Count,Primary Regulatory Record
MST-2024-1049,2024/25,league_cup_losses,SPORTING,arsenal_sporting.csv,league_cup_losses,SPT-PROV-2024-419,Direct Match Count,Primary Regulatory Record
MST-2024-1050,2024/25,league_cup_goals_for,SPORTING,arsenal_sporting.csv,league_cup_goals_for,SPT-PROV-2024-420,Direct Goal Sum,Primary Regulatory Record
MST-2024-1051,2024/25,league_cup_goals_against,SPORTING,arsenal_sporting.csv,league_cup_goals_against,SPT-PROV-2024-421,Direct Goal Sum,Primary Regulatory Record
MST-2024-1052,2024/25,league_cup_trophy,SPORTING,arsenal_sporting.csv,league_cup_trophy,SPT-PROV-2024-422,Direct Tournament Victory Record,Primary Regulatory Record
MST-2024-1053,2024/25,europe_competition,SPORTING,arsenal_sporting.csv,europe_competition,SPT-PROV-2024-423,Direct UEFA Participation Record,Primary Regulatory Record
MST-2024-1054,2024/25,europe_stage,SPORTING,arsenal_sporting.csv,europe_stage,SPT-PROV-2024-424,Direct UEFA Round Record,Primary Regulatory Record
MST-2024-1055,2024/25,europe_matches,SPORTING,arsenal_sporting.csv,europe_matches,SPT-PROV-2024-425,Direct Match Count,Primary Regulatory Record
MST-2024-1056,2024/25,europe_wins,SPORTING,arsenal_sporting.csv,europe_wins,SPT-PROV-2024-426,Direct Match Count,Primary Regulatory Record
MST-2024-1057,2024/25,europe_draws,SPORTING,arsenal_sporting.csv,europe_draws,SPT-PROV-2024-427,Direct Match Count,Primary Regulatory Record
MST-2024-1058,2024/25,europe_losses,SPORTING,arsenal_sporting.csv,europe_losses,SPT-PROV-2024-428,Direct Match Count,Primary Regulatory Record
MST-2024-1059,2024/25,europe_goals_for,SPORTING,arsenal_sporting.csv,europe_goals_for,SPT-PROV-2024-429,Direct Goal Sum,Primary Regulatory Record
MST-2024-1060,2024/25,europe_goals_against,SPORTING,arsenal_sporting.csv,europe_goals_against,SPT-PROV-2024-430,Direct Goal Sum,Primary Regulatory Record
MST-2024-1061,2024/25,europe_trophy,SPORTING,arsenal_sporting.csv,europe_trophy,SPT-PROV-2024-431,Direct Tournament Victory Record,Primary Regulatory Record
MST-2024-1062,2024/25,xg,SPORTING,arsenal_sporting.csv,xg,SPT-PROV-2024-432,Direct Model Sum (Understat),Third-Party Analytics Model
MST-2024-1063,2024/25,xga,SPORTING,arsenal_sporting.csv,xga,SPT-PROV-2024-433,Direct Model Sum (Understat),Third-Party Analytics Model
MST-2024-1064,2024/25,xgd,SPORTING,arsenal_sporting.csv,xgd,SPT-PROV-2024-434,xg - xga,Derived from Third-Party Inputs
MST-2024-1065,2024/25,xpts,SPORTING,arsenal_sporting.csv,xpts,SPT-PROV-2024-435,Understat/model-derived metric,Third-Party Analytics Model
MST-2024-1066,2024/25,ppda,SPORTING,arsenal_sporting.csv,ppda,SPT-PROV-2024-436,Direct Model: sum(att) / sum(def),Third-Party Analytics Model
MST-2024-1067,2024/25,possession_pct,SPORTING,arsenal_sporting.csv,possession_pct,SPT-PROV-2024-437,Arithmetic mean: raw_possession / 38,Derived from Primary Inputs
MST-2024-1068,2024/25,shots,SPORTING,arsenal_sporting.csv,shots,SPT-PROV-2024-438,Direct: total_scoring_att,Primary Regulatory Record
MST-2024-1069,2024/25,shots_on_target,SPORTING,arsenal_sporting.csv,shots_on_target,SPT-PROV-2024-439,Direct: ontarget_scoring_att,Primary Regulatory Record
